"variant","subvariant","var1","var2","correlation","lower_ci","upper_ci","n_obs","dataset"
"Omicron","XBB","lead2_viral_load","log_lag1_viral_load",0.736797524818578,0.572516063553759,0.844200856702177,48,"usa by subvariant"
"Omicron","XBB","lead3_viral_load","log_lag1_viral_load",0.640358569834836,0.435449520625022,0.782179640538227,48,"usa by subvariant"
"Omicron","XBB","lead4_viral_load","log_lag1_viral_load",0.534005163072882,0.294559666030614,0.710360374057011,48,"usa by subvariant"
"Omicron","XBB","lag1_viral_load","log_lag1_viral_load",0.97352964895684,0.95301010573298,0.985156820685852,48,"usa by subvariant"
"Omicron","XBB","lag2_viral_load","log_lag1_viral_load",0.928579597199757,0.87541492259492,0.959546475643031,48,"usa by subvariant"
"Omicron","XBB","lag3_viral_load","log_lag1_viral_load",0.815759684103855,0.692024073745954,0.892927871868405,48,"usa by subvariant"
"Omicron","XBB","lag4_viral_load","log_lag1_viral_load",0.734631977659522,0.569334024401266,0.842839027023325,48,"usa by subvariant"
"Omicron","XBB","log_hosp","log_lag1_viral_load",0.980955673231297,0.966093806680679,0.989338565644774,48,"usa by subvariant"
"Omicron","XBB","viral_load","log_hosp",0.921031152035664,0.862647667351752,0.955194893161668,48,"usa by subvariant"
"Omicron","XBB","hosp_current","log_hosp",0.936377846611193,0.888683056046127,0.964026583256795,48,"usa by subvariant"
"Omicron","XBB","hosp_new","log_hosp",0.977305291784213,0.959652751043048,0.987284687759808,48,"usa by subvariant"
"Omicron","XBB","deaths","log_hosp",0.888532047375247,0.808516214743597,0.936289356472903,48,"usa by subvariant"
"Omicron","XBB","log_viral_load","log_hosp",0.962645288505917,0.933970597206985,0.979002576947765,48,"usa by subvariant"
"Omicron","XBB","lead1_viral_load","log_hosp",0.84136926902377,0.732297276798533,0.908352403658822,48,"usa by subvariant"
"Omicron","XBB","lead2_viral_load","log_hosp",0.738038726320736,0.574342109858884,0.844980776213111,48,"usa by subvariant"
"Omicron","XBB","lead3_viral_load","log_hosp",0.645378551438682,0.442357360045519,0.785478925113859,48,"usa by subvariant"
"Omicron","XBB","lead4_viral_load","log_hosp",0.549787986774151,0.314830014127205,0.721255559946184,48,"usa by subvariant"
"Omicron","XBB","lag1_viral_load","log_hosp",0.958643039869044,0.927010347810885,0.976732099469429,48,"usa by subvariant"
"Omicron","XBB","lag2_viral_load","log_hosp",0.941751277385263,0.897872261200924,0.967104513820576,48,"usa by subvariant"
"Omicron","XBB","lag3_viral_load","log_hosp",0.867141772153105,0.773611857842236,0.923693234355932,48,"usa by subvariant"
"Omicron","XBB","lag4_viral_load","log_hosp",0.798227715713915,0.664890698604489,0.882262940902076,48,"usa by subvariant"
"Omicron","XBB","log_lag1_viral_load","log_hosp",0.980955673231297,0.966093806680679,0.989338565644774,48,"usa by subvariant"
"Omicron","JN.1","hosp_current","viral_load",0.791561190490468,0.322816620814615,0.948479153197181,10,"usa by subvariant"
"Omicron","JN.1","hosp_new","viral_load",0.961706451407624,0.841804262997157,0.991166365384947,10,"usa by subvariant"
"Omicron","JN.1","deaths","viral_load",0.704775888769158,0.135085910855186,0.92426616251942,10,"usa by subvariant"
"Omicron","JN.1","log_viral_load","viral_load",0.995161371507578,0.978883391734512,0.998898269852297,10,"usa by subvariant"
"Omicron","JN.1","lead1_viral_load","viral_load",0.898894368260643,0.582516962025484,0.978735926783952,9,"usa by subvariant"
"Omicron","JN.1","lead2_viral_load","viral_load",0.760245213847591,0.119680838767986,0.953895465320852,8,"usa by subvariant"
"Omicron","JN.1","lead3_viral_load","viral_load",0.725842639465328,-0.060043463538454,0.956227545403795,7,"usa by subvariant"
"Omicron","JN.1","lead4_viral_load","viral_load",0.712314260121389,-0.235250463309521,0.96564896068535,6,"usa by subvariant"
"Omicron","JN.1","lag1_viral_load","viral_load",0.87206915463351,0.537650227681887,0.969413444528878,10,"usa by subvariant"
"Omicron","JN.1","lag2_viral_load","viral_load",0.505955924152856,-0.181497886421967,0.861230540796339,10,"usa by subvariant"
"Omicron","JN.1","lag3_viral_load","viral_load",0.0372750963461122,-0.606596039458763,0.651616380151059,10,"usa by subvariant"
"Omicron","JN.1","lag4_viral_load","viral_load",-0.442716837074145,-0.838593563933274,0.259157889750886,10,"usa by subvariant"
"Omicron","JN.1","log_lag1_viral_load","viral_load",0.877556153176409,0.554063915351452,0.970790456330642,10,"usa by subvariant"
"Omicron","JN.1","log_hosp","viral_load",0.947305159487006,0.787202048648842,0.987775203470564,10,"usa by subvariant"
"Omicron","JN.1","viral_load","hosp_current",0.791561190490468,0.322816620814615,0.948479153197181,10,"usa by subvariant"
"Omicron","JN.1","hosp_new","hosp_current",0.925059327080381,0.707518387484128,0.982460456157236,10,"usa by subvariant"
"Omicron","JN.1","deaths","hosp_current",0.951398006056767,0.802468802813419,0.988742883528351,10,"usa by subvariant"
"Omicron","JN.1","log_viral_load","hosp_current",0.83115923400129,0.422773104578926,0.958949844173831,10,"usa by subvariant"
"Omicron","JN.1","lead1_viral_load","hosp_current",0.47946972864051,-0.270933653815508,0.867394920638979,9,"usa by subvariant"
"Omicron","JN.1","lead2_viral_load","hosp_current",0.232579407162245,-0.564643475814697,0.805279694131634,8,"usa by subvariant"
"Omicron","JN.1","lead3_viral_load","hosp_current",0.0802653086340214,-0.716084363779559,0.785831571308158,7,"usa by subvariant"
"Omicron","JN.1","lead4_viral_load","hosp_current",-0.175068029503352,-0.863894548202467,0.741910792540351,6,"usa by subvariant"
"Omicron","JN.1","lag1_viral_load","hosp_current",0.9704140263482,0.876053757970394,0.993198273434936,10,"usa by subvariant"
"Omicron","JN.1","lag2_viral_load","hosp_current",0.906843931422669,0.646146030973538,0.978038048157038,10,"usa by subvariant"
"Omicron","JN.1","lag3_viral_load","hosp_current",0.574547142727492,-0.0863106626960765,0.884286757540543,10,"usa by subvariant"
"Omicron","JN.1","lag4_viral_load","hosp_current",0.0481366542243561,-0.599673052350349,0.657833232804515,10,"usa by subvariant"
"Omicron","JN.1","log_lag1_viral_load","hosp_current",0.977031179650467,0.902733594318783,0.994733158242433,10,"usa by subvariant"
"Omicron","JN.1","log_hosp","hosp_current",0.937431851692077,0.751163907122467,0.985427928798718,10,"usa by subvariant"
"Omicron","JN.1","viral_load","hosp_new",0.961706451407624,0.841804262997157,0.991166365384947,10,"usa by subvariant"
"Omicron","JN.1","hosp_current","hosp_new",0.925059327080381,0.707518387484128,0.982460456157236,10,"usa by subvariant"
"Omicron","JN.1","deaths","hosp_new",0.849901598451038,0.473822448237468,0.96378719595503,10,"usa by subvariant"
"Omicron","JN.1","log_viral_load","hosp_new",0.975090001367894,0.894847228637267,0.994283712723205,10,"usa by subvariant"
"Omicron","JN.1","lead1_viral_load","hosp_new",0.772531122593795,0.222617627253832,0.949506340607663,9,"usa by subvariant"
"Omicron","JN.1","lead2_viral_load","hosp_new",0.591802785700067,-0.193626906028492,0.914928977640855,8,"usa by subvariant"
"Omicron","JN.1","lead3_viral_load","hosp_new",0.522743769914733,-0.379856728439364,0.915437917292691,7,"usa by subvariant"
"Omicron","JN.1","lead4_viral_load","hosp_new",0.471887234226382,-0.550508821185306,0.928043822181499,6,"usa by subvariant"
"Omicron","JN.1","lag1_viral_load","hosp_new",0.96439109225944,0.852261808748077,0.991794303062473,10,"usa by subvariant"
"Omicron","JN.1","lag2_viral_load","hosp_new",0.70769728231448,0.140803476531365,0.925110999845113,10,"usa by subvariant"
"Omicron","JN.1","lag3_viral_load","hosp_new",0.264751936211806,-0.437875012536118,0.766597055943814,10,"usa by subvariant"
"Omicron","JN.1","lag4_viral_load","hosp_new",-0.253053555273904,-0.761376931328567,0.447954039560419,10,"usa by subvariant"
"Omicron","JN.1","log_lag1_viral_load","hosp_new",0.969328439704688,0.871731234858855,0.992945707305324,10,"usa by subvariant"
"Omicron","JN.1","log_hosp","hosp_new",0.99582701484715,0.98176791051451,0.999050078084479,10,"usa by subvariant"
"Omicron","JN.1","viral_load","deaths",0.704775888769158,0.135085910855186,0.92426616251942,10,"usa by subvariant"
"Omicron","JN.1","hosp_current","deaths",0.951398006056767,0.802468802813419,0.988742883528351,10,"usa by subvariant"
"Omicron","JN.1","hosp_new","deaths",0.849901598451038,0.473822448237468,0.96378719595503,10,"usa by subvariant"
"Omicron","JN.1","log_viral_load","deaths",0.761060013218127,0.252348091044053,0.940173240438767,10,"usa by subvariant"
"Omicron","JN.1","lead1_viral_load","deaths",0.447444285313258,-0.30830059801686,0.856928393109185,9,"usa by subvariant"
"Omicron","JN.1","lead2_viral_load","deaths",0.212174941167901,-0.579088962897364,0.79760199186738,8,"usa by subvariant"
"Omicron","JN.1","lead3_viral_load","deaths",-0.00425624409993644,-0.754902511046811,0.751217487335213,7,"usa by subvariant"
"Omicron","JN.1","lead4_viral_load","deaths",-0.405895814284663,-0.915791343301346,0.604950711368018,6,"usa by subvariant"
"Omicron","JN.1","lag1_viral_load","deaths",0.870316334348484,0.532459756541484,0.968972263099219,10,"usa by subvariant"
"Omicron","JN.1","lag2_viral_load","deaths",0.898798102834599,0.620070165580973,0.976064022554719,10,"usa by subvariant"
"Omicron","JN.1","lag3_viral_load","deaths",0.702577752379501,0.130808726388941,0.923629063185077,10,"usa by subvariant"
"Omicron","JN.1","lag4_viral_load","deaths",0.23386500211739,-0.464109377731634,0.7526693500378,10,"usa by subvariant"
"Omicron","JN.1","log_lag1_viral_load","deaths",0.902431305929423,0.631769312562857,0.976956999872468,10,"usa by subvariant"
"Omicron","JN.1","log_hosp","deaths",0.887350618009254,0.584001682987574,0.973233292629522,10,"usa by subvariant"
"Omicron","JN.1","viral_load","log_viral_load",0.995161371507578,0.978883391734512,0.998898269852297,10,"usa by subvariant"
"Omicron","JN.1","hosp_current","log_viral_load",0.83115923400129,0.422773104578926,0.958949844173831,10,"usa by subvariant"
"Omicron","JN.1","hosp_new","log_viral_load",0.975090001367894,0.894847228637267,0.994283712723205,10,"usa by subvariant"
"Omicron","JN.1","deaths","log_viral_load",0.761060013218127,0.252348091044053,0.940173240438767,10,"usa by subvariant"
"Omicron","JN.1","lead1_viral_load","log_viral_load",0.892972258242413,0.56233470237352,0.977434842245797,9,"usa by subvariant"
"Omicron","JN.1","lead2_viral_load","log_viral_load",0.766090892889896,0.133456088618533,0.955139911488269,8,"usa by subvariant"
"Omicron","JN.1","lead3_viral_load","log_viral_load",0.735217675538103,-0.0399886270822806,0.957916485080324,7,"usa by subvariant"
"Omicron","JN.1","lead4_viral_load","log_viral_load",0.728247043686082,-0.203730734113179,0.967815126386132,6,"usa by subvariant"
"Omicron","JN.1","lag1_viral_load","log_viral_load",0.897481090794393,0.615859694573685,0.975739679559002,10,"usa by subvariant"
"Omicron","JN.1","lag2_viral_load","log_viral_load",0.569114343309759,-0.0943172560091631,0.882514042531447,10,"usa by subvariant"
"Omicron","JN.1","lag3_viral_load","log_viral_load",0.114921889394908,-0.554861751024341,0.694316504894854,10,"usa by subvariant"
"Omicron","JN.1","lag4_viral_load","log_viral_load",-0.392760440192507,-0.819689425794334,0.314697315697322,10,"usa by subvariant"
"Omicron","JN.1","log_lag1_viral_load","log_viral_load",0.907657773897452,0.648817963674349,0.978237013755202,10,"usa by subvariant"
"Omicron","JN.1","log_hosp","log_viral_load",0.968227277593559,0.867362158738213,0.992689298339195,10,"usa by subvariant"
"Omicron","JN.1","viral_load","lead1_viral_load",0.898894368260643,0.582516962025484,0.978735926783952,9,"usa by subvariant"
"Omicron","JN.1","hosp_current","lead1_viral_load",0.47946972864051,-0.270933653815508,0.867394920638979,9,"usa by subvariant"
"Omicron","JN.1","hosp_new","lead1_viral_load",0.772531122593795,0.222617627253832,0.949506340607663,9,"usa by subvariant"
"Omicron","JN.1","deaths","lead1_viral_load",0.447444285313258,-0.30830059801686,0.856928393109185,9,"usa by subvariant"
"Omicron","JN.1","log_viral_load","lead1_viral_load",0.892972258242413,0.56233470237352,0.977434842245797,9,"usa by subvariant"
"Omicron","JN.1","lead2_viral_load","lead1_viral_load",0.961913514172981,0.798467357591597,0.99329635324806,8,"usa by subvariant"
"Omicron","JN.1","lead3_viral_load","lead1_viral_load",0.950525503277177,0.694811396378936,0.99287977582525,7,"usa by subvariant"
"Omicron","JN.1","lead4_viral_load","lead1_viral_load",0.964197636324081,0.701783443532207,0.996215287003729,6,"usa by subvariant"
"Omicron","JN.1","lag1_viral_load","lead1_viral_load",0.60488636426423,-0.0990236551949091,0.905325921659967,9,"usa by subvariant"
"Omicron","JN.1","lag2_viral_load","lead1_viral_load",0.149320352130844,-0.571482406684722,0.740059930386281,9,"usa by subvariant"
"Omicron","JN.1","lag3_viral_load","lead1_viral_load",-0.330436762955155,-0.815584311642876,0.427511909953446,9,"usa by subvariant"
"Omicron","JN.1","lag4_viral_load","lead1_viral_load",-0.712867502750773,-0.934548109962022,-0.0925578582107906,9,"usa by subvariant"
"Omicron","JN.1","log_lag1_viral_load","lead1_viral_load",0.637443085422717,-0.0462786970467632,0.914446592227433,9,"usa by subvariant"
"Omicron","JN.1","log_hosp","lead1_viral_load",0.776368841938154,0.231711771970244,0.950441720229576,9,"usa by subvariant"
"Omicron","JN.1","viral_load","lead2_viral_load",0.760245213847591,0.119680838767986,0.953895465320852,8,"usa by subvariant"
"Omicron","JN.1","hosp_current","lead2_viral_load",0.232579407162245,-0.564643475814697,0.805279694131634,8,"usa by subvariant"
"Omicron","JN.1","hosp_new","lead2_viral_load",0.591802785700067,-0.193626906028492,0.914928977640855,8,"usa by subvariant"
"Omicron","JN.1","deaths","lead2_viral_load",0.212174941167901,-0.579088962897364,0.79760199186738,8,"usa by subvariant"
"Omicron","JN.1","log_viral_load","lead2_viral_load",0.766090892889896,0.133456088618533,0.955139911488269,8,"usa by subvariant"
"Omicron","JN.1","lead1_viral_load","lead2_viral_load",0.961913514172981,0.798467357591597,0.99329635324806,8,"usa by subvariant"
"Omicron","JN.1","lead3_viral_load","lead2_viral_load",0.984119458627558,0.892466713023193,0.997747727428274,7,"usa by subvariant"
"Omicron","JN.1","lead4_viral_load","lead2_viral_load",0.9754277712785,0.786372850713636,0.997415652548446,6,"usa by subvariant"
"Omicron","JN.1","lag1_viral_load","lead2_viral_load",0.406038096926842,-0.418342037463453,0.863615206017015,8,"usa by subvariant"
"Omicron","JN.1","lag2_viral_load","lead2_viral_load",-0.120258599971191,-0.76049249521733,0.638534364420275,8,"usa by subvariant"
"Omicron","JN.1","lag3_viral_load","lead2_viral_load",-0.546551530145461,-0.903322771024884,0.257181576149445,8,"usa by subvariant"
"Omicron","JN.1","lag4_viral_load","lead2_viral_load",-0.843737756715521,-0.971059709211607,-0.342982381392232,8,"usa by subvariant"
"Omicron","JN.1","log_lag1_viral_load","lead2_viral_load",0.44971839841728,-0.373247891616081,0.876598373942211,8,"usa by subvariant"
"Omicron","JN.1","log_hosp","lead2_viral_load",0.608858370684124,-0.167830502519703,0.919169053756248,8,"usa by subvariant"
"Omicron","JN.1","viral_load","lead3_viral_load",0.725842639465328,-0.060043463538454,0.956227545403795,7,"usa by subvariant"
"Omicron","JN.1","hosp_current","lead3_viral_load",0.0802653086340214,-0.716084363779559,0.785831571308158,7,"usa by subvariant"
"Omicron","JN.1","hosp_new","lead3_viral_load",0.522743769914733,-0.379856728439364,0.915437917292691,7,"usa by subvariant"
"Omicron","JN.1","deaths","lead3_viral_load",-0.00425624409993644,-0.754902511046811,0.751217487335213,7,"usa by subvariant"
"Omicron","JN.1","log_viral_load","lead3_viral_load",0.735217675538103,-0.0399886270822806,0.957916485080324,7,"usa by subvariant"
"Omicron","JN.1","lead1_viral_load","lead3_viral_load",0.950525503277177,0.694811396378936,0.99287977582525,7,"usa by subvariant"
"Omicron","JN.1","lead2_viral_load","lead3_viral_load",0.984119458627558,0.892466713023193,0.997747727428274,7,"usa by subvariant"
"Omicron","JN.1","lead4_viral_load","lead3_viral_load",0.944782841856606,0.571137500231382,0.994110867901947,6,"usa by subvariant"
"Omicron","JN.1","lag1_viral_load","lead3_viral_load",0.296968245090119,-0.587479645678063,0.858125768953856,7,"usa by subvariant"
"Omicron","JN.1","lag2_viral_load","lead3_viral_load",-0.321267874896683,-0.865047700566455,0.569606211718656,7,"usa by subvariant"
"Omicron","JN.1","lag3_viral_load","lead3_viral_load",-0.747387832739115,-0.960086211963349,0.0129883156044065,7,"usa by subvariant"
"Omicron","JN.1","lag4_viral_load","lead3_viral_load",-0.909885577567584,-0.986795470503341,-0.498162543215965,7,"usa by subvariant"
"Omicron","JN.1","log_lag1_viral_load","lead3_viral_load",0.343347865665923,-0.552600362292835,0.871162804704386,7,"usa by subvariant"
"Omicron","JN.1","log_hosp","lead3_viral_load",0.54429917028407,-0.353777851572587,0.920186808297923,7,"usa by subvariant"
"Omicron","JN.1","viral_load","lead4_viral_load",0.712314260121389,-0.235250463309521,0.96564896068535,6,"usa by subvariant"
